,x,y,class,B8,B11
330,766152.1698,52992.04954,0,0.238999993,0.092007764
331,763756.7276,52616.05992,0,0.228,0.088285014
332,763733.0983,52590.39605,0,0.162100002,0.048874032
333,765353.9195,53029.15408,0,0.465200007,0.153589711
334,766129.7839,52978.83371,0,0.217199996,0.088931993
335,765294.2937,53073.20964,0,0.338800013,0.126643434
336,765217.8201,52672.942,0,0.201299995,0.117059298
337,764799.0412,52634.25588,0,0.377400011,0.221881583
338,765322.0505,53055.65924,0,0.32980001,0.107421041
339,766126.3387,52985.35316,0,0.192900002,0.082396671
340,763883.5239,52180.47294,0,0.272399992,0.139716819
341,765354.2617,53042.24899,0,0.314900011,0.107873127
342,765365.2971,53059.50216,0,0.257999986,0.094594225
343,763716.12,52662.50217,0,0.213,0.127203166
344,764261.1436,52247.21802,0,0.279199988,0.174657106
345,765112.9433,52556.44451,0,0.236200005,0.104604326
346,765183.9618,53031.38355,0,0.324000001,0.187172025
347,765336.3644,53068.15263,0,0.193499997,0.059431385
348,765776.809,53764.75273,0,0.193200007,0.084579661
349,766119.5992,52981.8957,0,0.220200002,0.102379963
350,765023.292,52594.13722,0,0.247199997,0.139808074
351,763739.7811,52569.38459,0,0.162200004,0.040952634
352,763773.3644,52597.1006,0,0.2016,0.071532756
353,765313.4809,53051.52631,0,0.396100014,0.126174971
354,763751.5382,52580.74541,0,0.161699995,0.037544407
355,766129.5217,52987.26466,0,0.192900002,0.082396671
356,765826.2669,52183.74868,0,0.420700014,0.219526112
357,763556.3701,52095.48738,0,0.263599992,0.188903391
358,764780.5619,51453.84403,0,0.280900002,0.152745858
359,765897.1081,53867.11298,0,0.173600003,0.073067591
360,766004.226,53863.6212,0,0.229800001,0.085644089
361,764813.2041,51443.38218,0,0.323199987,0.154455304
362,763748.2726,52609.94455,0,0.177399993,0.054572221
363,763795.09,52692.53817,0,0.27700001,0.146194771
364,765218.3935,53015.38226,0,0.351200014,0.1941991
365,763864.909,52171.80663,0,0.305999994,0.169640318
366,765236.0304,52690.05691,0,0.254999995,0.144790575
367,766010.6441,53864.85518,0,0.217500001,0.081230551
368,763779.995,52620.99072,0,0.263999999,0.105889171
369,765061.7945,52593.0598,0,0.282799989,0.169597134
370,763736.0312,52608.85354,0,0.175500005,0.065196931
371,764145.1506,52656.49653,0,0.32280001,0.268272907
372,765299.3521,53059.75074,0,0.37439999,0.149929717
373,763777.9821,52595.59597,0,0.2016,0.071532756
374,765915.0905,53874.43344,0,0.172099993,0.070006691
375,765352.8955,53039.46829,0,0.424400002,0.13968055
376,764859.3599,51479.09978,0,0.272199988,0.133000866
377,766461.2713,52981.97338,0,0.30250001,0.139679357
378,763711.1632,52552.5055,0,0.179900005,0.072317064
379,765068.135,52582.86027,0,0.2086,0.123096906
380,766155.8602,53002.90782,0,0.195800006,0.090083092
381,766108.0139,53866.03921,0,0.314799994,0.171077564
382,763763.3648,52607.43611,0,0.202999994,0.079615422
383,764854.4312,52653.06296,0,0.270000011,0.140698269
384,765867.9966,53859.62445,0,0.231099993,0.102014944
385,764130.5756,52518.30105,0,0.385500014,0.290211439
386,763533.1787,51998.10511,0,0.296999991,0.219831645
387,765847.5286,53839.59627,0,0.252600014,0.112548657
388,763883.4931,52192.56305,0,0.306600004,0.156554848
389,765380.5272,53029.65275,0,0.461499989,0.154210657
390,763757.8218,52608.17447,0,0.180800006,0.0622258
391,764805.5515,51456.81294,0,0.315100014,0.154955104
392,766138.9311,53893.95746,0,0.177200004,0.066197269
393,765905.1186,53874.66638,0,0.172600001,0.060666531
394,765339.5488,52999.09492,0,0.470699996,0.180875093
395,765337.3783,53049.63115,0,0.362399995,0.122947752
396,765318.2722,53088.98734,0,0.181600004,0.060521893
397,765280.6725,53088.12941,0,0.41960001,0.170794383
398,766036.4544,53889.70159,0,0.170699999,0.062916391
399,765895.7095,53868.49424,0,0.173600003,0.073067591
400,765760.5792,53767.82537,0,0.170599997,0.081142046
401,763793.0226,52692.47038,0,0.27700001,0.146194771
402,766331.5432,51614.46771,0,0.39320001,0.251589537
403,763707.4206,52272.0864,0,0.316000015,0.195996791
404,765292.1598,53100.23206,0,0.286799997,0.145276561
405,765820.2693,53805.18614,0,0.177000001,0.072497323
406,764810.1053,51447.46268,0,0.323199987,0.154455304
407,765237.9708,53007.72097,0,0.2773,0.16204159
408,764199.2233,53314.57512,0,0.340200007,0.197921067
409,765893.5996,53858.16475,0,0.192399994,0.081768535
410,765369.3763,52993.71341,0,0.535600007,0.178004667
411,763714.0166,52671.28062,0,0.262199998,0.163939759
412,765171.575,52649.16342,0,0.231399998,0.131388932
413,765123.1164,52571.07238,0,0.321999997,0.162500918
414,765312.3482,53065.94584,0,0.272799999,0.084728479
415,766031.9826,53856.30127,0,0.312000006,0.128915101
416,764773.5788,53335.76602,0,0.353700012,0.172208652
417,765197.8156,52659.3472,0,0.236300007,0.129005015
418,765387.747,51760.94817,0,0.219699994,0.157137856
419,766132.1204,52955.95764,0,0.220699996,0.093273662
420,764800.1952,51454.79852,0,0.315100014,0.154955104
421,765808.9844,53772.18692,0,0.190099999,0.08059074
422,765830.7666,53809.42695,0,0.198100001,0.085620873
423,765763.2231,53757.98106,0,0.236699998,0.122502029
424,764133.4955,52505.98294,0,0.361799985,0.269693375
425,765220.8198,53009.6168,0,0.335200012,0.191190183
426,766012.7649,53873.22756,0,0.161799997,0.057268973
427,766132.9527,52964.48885,0,0.183200002,0.086621225
428,765891.09,53880.18376,0,0.249699995,0.111277618
429,763744.5258,52604.51293,0,0.177399993,0.054572221
430,763743.5191,52152.27675,0,0.312900007,0.158570841
431,765895.4434,53872.65906,0,0.180199996,0.073949598
432,765893.0236,53879.11389,0,0.180199996,0.073949598
433,763560.8768,52103.11473,0,0.261799991,0.178920865
434,765165.586,53164.72724,0,0.262100011,0.167647198
435,763981.9286,53535.77853,0,0.317600012,0.192191839
436,765928.8099,53865.62489,0,0.226199999,0.10438817
437,766047.3283,53874.41208,0,0.167600006,0.061704293
438,763722.2704,52568.31831,0,0.164399996,0.049104702
439,763847.9103,52175.04515,0,0.317999989,0.180579975
440,765298.5811,53083.06479,0,0.2465,0.098543398
441,763982.5417,52226.15988,0,0.257800013,0.175482661
442,765152.6253,52590.72204,0,0.298900008,0.14943324
443,765219.7299,52978.92658,0,0.29339999,0.147703543
444,765228.0908,52698.17797,0,0.263000011,0.153564066
445,766029.8345,53864.07308,0,0.210299999,0.075610198
446,766092.2617,53889.28655,0,0.251199991,0.142432019
447,765289.2193,53084.77094,0,0.41960001,0.170794383
448,765774.2283,53769.61763,0,0.193200007,0.084579661
449,764004.4054,54062.45688,0,0.288800001,0.141725421
450,765318.6166,53103.36126,0,0.202299997,0.088316858
451,765321.1623,53045.35959,0,0.372399986,0.131728306
452,764837.2223,52646.88156,0,0.326900005,0.170801267
453,765354.3945,53079.58743,0,0.194000006,0.063250914
454,765229.4636,52698.22272,0,0.263000011,0.153564066
455,764817.0065,51464.53344,0,0.248400003,0.109840691
456,766111.1773,53889.9308,0,0.191499993,0.083123885
457,766008.8481,53869.58686,0,0.229800001,0.085644089
458,765825.2012,52178.30592,0,0.428299993,0.217236534
459,763705.7117,52278.01848,0,0.316000015,0.195996791
460,765843.9379,53836.336,0,0.252600014,0.112548657
461,764204.8863,53314.25125,0,0.290399998,0.183617041
462,765357.279,52994.48707,0,0.549600005,0.184571594
463,766107.8669,53890.24921,0,0.213200003,0.112944074
464,766008.3219,53890.33581,0,0.185800001,0.067673959
465,765881.0569,53865.64271,0,0.179900005,0.075874068
466,763897.1458,52198.91814,0,0.331,0.193800062
467,763723.8581,52272.01859,0,0.374000013,0.18959634
468,765315.9439,53064.69352,0,0.272799999,0.084728479
469,765884.8546,53878.99814,0,0.220500007,0.092308745
470,766133.5129,52978.55745,0,0.180399999,0.070330352
471,765829.6127,53807.89958,0,0.177000001,0.072497323
472,764133.8429,52523.32674,0,0.341399997,0.261994094
473,765350.7865,53005.84275,0,0.5176,0.17394428
474,765197.116,53009.73419,0,0.290399998,0.165858015
475,763998.7929,52218.06474,0,0.328200012,0.276349038
476,765936.7518,53878.0072,0,0.209399998,0.098383069
477,765242.1618,51737.30062,0,0.284099996,0.149874315
478,764838.3828,51448.14654,0,0.253399998,0.130043477
479,766018.902,53865.01452,0,0.217500001,0.081230551
480,766111.1463,53898.08298,0,0.184200004,0.076824434
481,766043.8908,53884.56488,0,0.166999996,0.063294388
482,765355.912,53040.71653,0,0.314900011,0.107873127
483,765058.1399,52572.12629,0,0.349799991,0.165730253
484,766032.6888,53856.79964,0,0.312000006,0.128915101
485,765343.3629,53073.87909,0,0.193200007,0.053950515
486,765373.3888,53021.62207,0,0.450700015,0.151278168
487,765993.344,53894.38056,0,0.210299999,0.103551716
488,765357.7822,53005.36302,0,0.5176,0.17394428
489,764864.5445,51444.64353,0,0.301299989,0.173500255
490,765196.4442,53005.08016,0,0.290399998,0.165858015
491,765323.6575,53071.76728,0,0.177300006,0.056134026
492,766110.5185,53867.71416,0,0.298599988,0.165048257
493,765288.6519,53072.94004,0,0.424800009,0.151569769
494,765189.0902,52980.89154,0,0.224800006,0.131759092
495,765240.1328,51727.77575,0,0.194299996,0.099003308
496,763733.3351,52608.708,0,0.175500005,0.065196931
497,766344.5896,51629.2661,0,0.354400009,0.212032944
498,765156.2294,52631.92318,0,0.282400012,0.160955489
499,765345.0405,53071.83983,0,0.193200007,0.053950515
500,763703.0671,52551.0604,0,0.1954,0.083066359
501,764861.2257,51451.25731,0,0.300999999,0.172776505
502,764883.4152,52650.93651,0,0.277399987,0.160629228
503,763753.4048,52585.71614,0,0.161699995,0.037544407
504,766129.4397,52952.21366,0,0.266600013,0.106051095
505,763704.5816,52565.22171,0,0.175999999,0.085522093
506,763547.9502,52864.51768,0,0.402999997,0.378627837
507,765204.054,52673.55918,0,0.237599999,0.144463629
508,766075.0659,53897.78107,0,0.186000004,0.088611446
509,765176.3567,53023.6444,0,0.281899989,0.189787954
510,766075.5711,53885.00802,0,0.196400002,0.08356224
511,766343.5368,51626.33146,0,0.354400009,0.212032944
512,763783.9855,52574.27502,0,0.178900003,0.079545289
513,765842.3696,53827.79835,0,0.195999995,0.08966285
514,765978.7992,53884.93717,0,0.293599993,0.164480671
515,765760.6158,53762.5795,0,0.170599997,0.081142046
516,765170.0566,52991.36737,0,0.248199999,0.145663753
517,765214.6771,52669.34112,0,0.2315,0.130261183
518,765894.5758,53858.15355,0,0.192399994,0.081768535
519,765765.6581,53784.14349,0,0.215299994,0.094353952
520,765197.7245,53005.35114,0,0.290399998,0.165858015
521,766010.6153,53879.28546,0,0.161799997,0.057268973
522,763850.9608,52179.95537,0,0.281199992,0.166572571
523,765301.1196,53056.71684,0,0.40079999,0.134520322
524,765245.0189,53029.45233,0,0.336600006,0.156591505
525,765763.5226,53765.33054,0,0.170599997,0.081142046
526,765245.4896,51440.87656,0,0.298200011,0.159588516
527,763790.2571,52685.77025,0,0.257200003,0.119949289
528,763783.4189,52619.60409,0,0.226600006,0.102753066
529,763979.1785,53529.59262,0,0.354000002,0.193893328
530,763972.447,52250.38829,0,0.329400003,0.160796076
531,763796.5653,52567.87541,0,0.205899999,0.097162232
532,765801.8297,53763.89179,0,0.250400007,0.128250182
533,765763.3416,53772.60437,0,0.177499995,0.072159216
534,764794.8701,52635.7736,0,0.377400011,0.221881583
535,763789.5055,52692.75514,0,0.260899991,0.131339401
536,763882.7006,52191.84183,0,0.306600004,0.156554848
537,766146.0788,52937.87051,0,0.278600007,0.119428769
538,765053.5102,52576.50439,0,0.349799991,0.165730253
539,765855.8013,53847.20981,0,0.260600001,0.10943909
540,765302.6987,53068.42669,0,0.340600014,0.109593235
541,764818.4641,51467.66543,0,0.248400003,0.109840691
542,766144.1353,53003.53031,0,0.226699993,0.110501923
543,765101.6014,52555.72895,0,0.26030001,0.106265992
544,763950.9724,54043.99043,0,0.344199985,0.172118783
545,765387.3502,51763.08056,0,0.219699994,0.157137856
546,765788.9252,53763.99993,0,0.245100006,0.106032498
547,763744.4004,52598.99201,0,0.164499998,0.040743742
548,765142.1434,52583.22189,0,0.307200015,0.16123113
549,765354.0572,53004.8048,0,0.5176,0.17394428
550,763698.0042,52545.27479,0,0.310299993,0.144822389
551,766113.2866,53879.95518,0,0.205599993,0.094359078
552,764933.8215,52626.24515,0,0.285699993,0.143432736
553,765866.4014,53856.51841,0,0.231099993,0.102014944
554,765792.9878,53767.51826,0,0.254200011,0.111762092
555,765244.4429,52974.73524,0,0.2676,0.126634374
556,764938.5031,52619.53074,0,0.379599988,0.165757835
557,765238.9982,51433.04445,0,0.337300003,0.166344762
558,763777.783,52563.27748,0,0.206499994,0.073851906
559,764878.1004,52650.92778,0,0.294,0.162986964
560,766334.299,51610.79067,0,0.39320001,0.251589537
561,765242.2351,52976.56432,0,0.2676,0.126634374
562,765291.8873,53092.2014,0,0.235300004,0.093819894
563,763738.4191,52559.57928,0,0.229000002,0.079355307
564,763916.4458,52149.95754,0,0.328700006,0.248465732
565,765343.1153,53083.91772,0,0.231999993,0.071883149
566,763751.3672,52155.20292,0,0.255899996,0.138082415
567,765856.7987,53825.0339,0,0.212599993,0.102851138
568,766087.3438,53884.33763,0,0.230499998,0.117986791
569,765996.8932,53863.24413,0,0.259799987,0.109291337
570,766344.4814,51616.59419,0,0.3741,0.253365159
571,765165.6167,53027.01051,0,0.259600013,0.170472249
572,766043.3653,53865.19221,0,0.209399998,0.080512047
573,763979.3847,53520.12671,0,0.354000002,0.193893328
574,764948.8935,52612.79978,0,0.293599993,0.129985631
575,765201.7924,52661.28646,0,0.194399998,0.118615896
576,766151.5554,53000.59819,0,0.195800006,0.090083092
577,766158.3659,52999.29109,0,0.238999993,0.092007764
578,763721.0529,52565.26304,0,0.164399996,0.049104702
579,764864.3384,51443.8946,0,0.301299989,0.173500255
580,765210.6809,52658.18717,0,0.301999986,0.153127685
581,765313.0275,53103.38615,0,0.202299997,0.088316858
582,765125.1406,52575.61587,0,0.321999997,0.162500918
583,765186.4524,53008.47656,0,0.308800012,0.174071938
584,763995.61,52229.45911,0,0.283300012,0.194276467
585,766137.9504,52993.27515,0,0.202199996,0.089747466
586,765866.3876,53865.32748,0,0.307300001,0.132130072
587,763766.8758,52577.25942,0,0.163699999,0.044010133
588,765886.3069,53863.85062,0,0.179900005,0.075874068
589,765181.8644,52978.44892,0,0.226600006,0.112351924
590,765168.2774,52645.34132,0,0.210999995,0.123534091
591,766483.5395,52974.62893,0,0.252600014,0.131196246
592,766117.8557,53884.37301,0,0.191499993,0.083123885
593,763967.5608,52258.11567,0,0.361400008,0.165546834
594,763718.9543,52665.91686,0,0.213,0.127203166
595,765170.6429,53164.37508,0,0.227200001,0.121149085
596,766116.8551,53870.17936,0,0.205599993,0.094359078
597,765861.3031,53854.66027,0,0.231099993,0.102014944
598,764144.6266,52655.63751,0,0.32280001,0.268272907
599,764211.7124,53301.27315,0,0.289200008,0.189562693
600,764993.4624,52603.35369,0,0.275999993,0.143007189
601,766119.9332,52985.06662,0,0.220200002,0.102379963
602,764215.2149,51869.9978,0,0.367000014,0.218250409
603,765237.0295,52692.76155,0,0.254999995,0.144790575
604,765246.2355,52683.44165,0,0.282000005,0.162952721
605,764809.8607,51464.41644,0,0.294499993,0.122253284
606,765306.4457,53101.69744,0,0.222200006,0.101800963
607,765989.7909,53871.81799,0,0.255400002,0.108807236
608,763721.4895,52579.56382,0,0.164100006,0.042368565
609,763714.0267,52670.80371,0,0.262199998,0.163939759
610,764849.4818,51425.46993,0,0.373400003,0.224210307
611,764790.2495,51460.70562,0,0.317000002,0.143909737
612,765314.9117,53070.37573,0,0.182699993,0.064119831
613,765183.8436,52986.90749,0,0.224800006,0.131759092
614,764136.1093,52519.77296,0,0.385500014,0.290211439
615,765230.4375,53026.39901,0,0.264200002,0.149405643
616,764135.4929,52506.91303,0,0.361799985,0.269693375
617,764943.6489,52615.5958,0,0.293599993,0.129985631
618,763739.8102,52560.98927,0,0.162200004,0.040952634
619,765168.7671,52966.87489,0,0.307700008,0.17737557
620,765068.614,52586.42212,0,0.2086,0.123096906
621,763983.1437,53528.98718,0,0.319200009,0.191425487
622,766046.3755,53874.73821,0,0.167600006,0.061704293
623,765056.4632,52584.96361,0,0.220899999,0.126541972
624,765330.7134,53060.22658,0,0.193499997,0.059431385
625,763783.2981,52614.1351,0,0.226600006,0.102753066
626,763743.2209,52151.20826,0,0.312900007,0.158570841
627,765175.4625,53148.79768,0,0.203700006,0.085597835
628,765913.0461,53866.46622,0,0.197099999,0.08104293
629,763733.5656,52569.17557,0,0.162200004,0.040952634
630,765336.8552,53089.9811,0,0.25,0.066827849
631,766143.8101,52987.37225,0,0.216700003,0.079835974
632,766160.7977,52999.4523,0,0.310099989,0.123423539
633,765174.2632,52651.94988,0,0.202199996,0.119920038
634,765195.57,52660.92945,0,0.208000004,0.114871562
635,763758.9906,52592.14932,0,0.170599997,0.04528169
636,764845.4393,51460.39967,0,0.2676,0.121636741
637,765912.7519,53862.61089,0,0.197099999,0.08104293
638,766142.35,53888.34677,0,0.199699998,0.102203801
639,766425.0483,52691.50059,0,0.278400004,0.15665023
640,765376.3626,53039.60517,0,0.42840001,0.14389421
641,765181.6058,53015.42637,0,0.307200015,0.179985821
642,766115.8369,53885.84138,0,0.191499993,0.083123885
643,765784.5518,53783.34999,0,0.180800006,0.073397495
644,766129.7097,53865.83254,0,0.31189999,0.152155325
645,765810.3753,53805.74654,0,0.196199998,0.084300503
646,765809.6864,53779.3395,0,0.190099999,0.08059074
647,765901.9358,53863.90311,0,0.175500005,0.064283855
648,765192.8535,52650.76593,0,0.236300007,0.129005015
649,765852.1247,53842.22141,0,0.260600001,0.10943909
650,765342.3707,53085.21491,0,0.231999993,0.071883149
651,765041.8838,52182.61114,0,0.262199998,0.158231854
652,765203.647,53022.53934,0,0.259000003,0.160431027
653,763868.2379,52174.44371,0,0.305999994,0.169640318
654,765177.5455,53022.91077,0,0.281899989,0.189787954
655,763762.0545,52616.01114,0,0.214200005,0.084138766
656,765241.9332,52984.39931,0,0.221000001,0.124593027
657,765289.0406,53074.13593,0,0.424800009,0.151569769
658,763705.5504,52578.57691,0,0.188299999,0.090180464
659,764952.9859,52616.38152,0,0.226400003,0.106983304
660,765178.2766,53148.24791,0,0.203700006,0.085597835
661,764842.072,51481.33961,0,0.231099993,0.115645058
662,765868.1133,53864.94312,0,0.307300001,0.132130072
663,763757.8944,52554.5706,0,0.180099994,0.065393977
664,765349.2225,52997.09644,0,0.532000005,0.178360879
665,763994.9576,52223.31469,0,0.283300012,0.194276467
666,765061.1505,52590.01511,0,0.282799989,0.169597134
667,766486.0015,52984.14412,0,0.241999999,0.120883599
668,765178.8935,53160.74751,0,0.227200001,0.121149085
669,766016.4259,53891.82138,0,0.173600003,0.063386925
670,766141.4722,53895.61692,0,0.191599995,0.094899356
671,765293.013,53092.95357,0,0.235300004,0.093819894
672,765793.3714,53777.3626,0,0.184100002,0.068699621
673,763734.6408,52578.99643,0,0.160099998,0.041174099
674,766139.2216,52941.49624,0,0.304899991,0.10876812
675,763999.2411,52222.56527,0,0.283300012,0.194276467
676,766004.4024,53887.24417,0,0.177100003,0.064276889
677,766171.6704,53903.71214,0,0.313499987,0.193351656
678,765332.0315,53045.64796,0,0.362399995,0.122947752
679,764146.7054,52652.53918,0,0.32280001,0.268272907
680,764800.3041,51402.48554,0,0.317000002,0.220652089
681,764841.2599,52655.28308,0,0.250999987,0.136344656
682,763852.5932,52179.79286,0,0.281199992,0.166572571
683,765811.3894,53767.19086,0,0.297600001,0.170211956
684,763709.0351,52576.01229,0,0.188299999,0.090180464
685,765325.3847,53108.88655,0,0.234599993,0.078110702
686,763755.9728,52553.34287,0,0.180099994,0.065393977
687,766120.1905,52979.81582,0,0.217199996,0.088931993
688,765858.0523,53849.55761,0,0.260600001,0.10943909
689,765788.6723,53780.51601,0,0.180800006,0.073397495
690,763998.315,52219.29736,0,0.328200012,0.276349038
691,766032.6126,53881.54582,0,0.170699999,0.062916391
692,765310.4276,53060.59459,0,0.272799999,0.084728479
693,763965.2872,52226.72052,0,0.25060001,0.134118214
694,764835.4071,52641.87529,0,0.326900005,0.170801267
695,765372.2757,53003.27602,0,0.496100008,0.175911278
696,766141.0735,52998.769,0,0.195199996,0.080533221
697,765228.1772,51716.91301,0,0.324299991,0.269642681
698,763845.2352,52696.91841,0,0.27579999,0.167854697
699,764774.0741,53329.27334,0,0.430799991,0.187693641
700,764873.2721,52651.71525,0,0.294,0.162986964
701,764201.4811,53310.19945,0,0.290399998,0.183617041
702,765349.0626,53076.70906,0,0.193200007,0.053950515
703,766491.4834,52982.13725,0,0.270999998,0.121272586
704,765379.6561,51768.6808,0,0.259900004,0.183031544
705,765053.2007,52578.42528,0,0.349799991,0.165730253
706,763763.4964,52594.32926,0,0.195999995,0.067827761
707,766047.9354,53890.8312,0,0.181099996,0.068149857
708,765319.4863,53060.47892,0,0.272799999,0.084728479
709,764217.8407,53317.87107,0,0.291999996,0.194770157
710,766161.8145,53027.07104,0,0.182899997,0.107397035
711,765239.2502,53007.67235,0,0.2773,0.16204159
712,765340.1942,52997.60819,0,0.532000005,0.178360879
713,765233.0453,52692.12317,0,0.254999995,0.144790575
714,764210.1218,53309.47766,0,0.289200008,0.189562693
715,766467.8951,52967.46585,0,0.317600012,0.16446875
716,764796.84,51415.13394,0,0.334500015,0.214769483
717,763877.0912,52180.69238,0,0.275400013,0.175073206
718,763539.1717,52091.87853,0,0.325199991,0.236247271
719,765151.7273,52633.31273,0,0.282400012,0.160955489
720,765167.473,52977.49707,0,0.249300003,0.138795987
721,765912.9742,53878.93339,0,0.172099993,0.070006691
722,765209.4123,52660.13355,0,0.194399998,0.118615896
723,763839.3386,52696.50903,0,0.266799986,0.126990095
724,765824.9377,53808.5708,0,0.177000001,0.072497323
725,766125.154,53867.31677,0,0.31189999,0.152155325
726,765196.0397,52667.49668,0,0.208000004,0.114871562
727,765900.5113,53851.13804,0,0.224999994,0.099908754
728,765057.5679,52587.06148,0,0.220899999,0.126541972
729,764816.1636,51460.84329,0,0.248400003,0.109840691
730,765329.9547,53050.71125,0,0.32980001,0.107421041
731,763536.951,52886.49783,0,0.317299992,0.233704671
732,765215.6204,53005.1015,0,0.329699993,0.194171011
733,765340.2656,53044.51409,0,0.364800006,0.119493276
734,763733.5398,52610.65195,0,0.218199998,0.091590784
735,765602.5582,52138.30383,0,0.351399988,0.202729955
736,763769.4901,52583.1111,0,0.166999996,0.045945447
737,766125.2799,52955.75809,0,0.266600013,0.106051095
738,765755.3926,53755.95878,0,0.283199996,0.13661097
739,763757.6197,52146.84997,0,0.322100013,0.161438122
740,765338.0221,52999.79256,0,0.470699996,0.180875093
741,766142.1472,53889.7158,0,0.199699998,0.102203801
742,764807.7261,51444.77863,0,0.328599989,0.168679863
743,765893.7596,53877.77445,0,0.180199996,0.073949598
744,765336.073,53020.43161,0,0.432799995,0.157403409
745,765340.7916,53106.73581,0,0.305500001,0.120269805
746,763981.007,53523.14834,0,0.319200009,0.191425487
747,766156.7039,53001.72691,0,0.195800006,0.090083092
748,763833.5781,52686.88256,0,0.310000002,0.154726356
749,763747.3513,52611.9502,0,0.227799997,0.089316964
750,765985.614,53886.59692,0,0.220599994,0.102464356
751,765367.7516,53034.6051,0,0.425199986,0.140308425
752,763613.3476,53315.37899,0,0.346500009,0.187025011
753,763743.7384,52552.74039,0,0.2086,0.084244102
754,765160.7006,52640.35547,0,0.210999995,0.123534091
755,763725.6739,52557.58952,0,0.203199998,0.06869822
756,763995.4217,52236.25585,0,0.261900008,0.170094728
757,764808.6932,51453.0136,0,0.315100014,0.154955104
758,765034.5562,52594.00719,0,0.219600007,0.130342245
759,765897.6834,53851.47477,0,0.192399994,0.081768535
760,766131.0406,53879.3921,0,0.207399994,0.087670729
761,763541.5688,52110.31965,0,0.328700006,0.188449889
762,763720.0297,52583.5797,0,0.162400007,0.050937202
763,764845.1355,51459.98095,0,0.264600009,0.125812292
764,765171.3399,53160.62561,0,0.227200001,0.121149085
765,765771.806,53785.14537,0,0.191499993,0.078927875
766,765989.3796,53874.87015,0,0.255400002,0.108807236
767,766149.5914,53006.1278,0,0.226699993,0.110501923
768,763701.9402,52546.79832,0,0.273200005,0.114630491
769,765903.4013,53871.40157,0,0.172600001,0.060666531
770,765897.3178,53872.2995,0,0.180199996,0.073949598
771,765788.6338,53776.82194,0,0.183799997,0.067105785
772,763590.4356,52871.1827,0,0.269899994,0.213118598
773,765231.2454,53014.80707,0,0.253399998,0.15253526
774,765758.292,53767.22881,0,0.216900006,0.102264784
775,765793.4157,53792.67202,0,0.191599995,0.076778606
776,765779.2391,53785.59309,0,0.191499993,0.078927875
777,765240.8756,52982.41421,0,0.221000001,0.124593027
778,765195.9359,52991.90505,0,0.252799988,0.151684672
779,763820.3978,52712.94689,0,0.256999999,0.135917872
780,766141.6693,52976.66838,0,0.242500007,0.084615253
781,765202.1707,53018.5861,0,0.242599994,0.171845451
782,763612.2485,53317.05418,0,0.346500009,0.187025011
783,764878.1313,52650.39703,0,0.294,0.162986964
784,763897.2601,52222.20093,0,0.278100014,0.134447783
785,765070.9663,52574.58387,0,0.305400014,0.137047395
786,765926.2697,53891.821,0,0.321799994,0.146777734
787,765914.0598,53885.56891,0,0.199599996,0.079504251
788,765232.007,53013.07885,0,0.253399998,0.15253526
789,763741.7822,52601.03918,0,0.177399993,0.054572221
790,763976.3492,54048.47253,0,0.28549999,0.136028558
791,763546.5453,52869.88474,0,0.402999997,0.378627837
792,763977.0353,52174.82565,0,0.354200006,0.290816098
793,765367.2381,52990.48935,0,0.535600007,0.178004667
794,765895.9285,53848.00341,0,0.282499999,0.127603352
795,765776.2151,53762.81614,0,0.193200007,0.084579661
796,765987.8676,53872.98739,0,0.255400002,0.108807236
797,766454.4386,52760.81804,0,0.273000002,0.123289831
798,764843.4529,52654.58464,0,0.250999987,0.136344656
799,765980.8909,53873.92843,0,0.255400002,0.108807236
800,765747.2045,53754.37722,0,0.344500005,0.150890097
801,764872.3496,52650.20657,0,0.294,0.162986964
802,765325.4672,53033.64668,0,0.382400006,0.149694741
803,765145.0516,52634.68824,0,0.321399987,0.18805328
804,763976.2153,52248.71698,0,0.280900002,0.147390708
805,765342.4455,53018.0649,0,0.489600003,0.159406364
806,766474.9635,52980.10398,0,0.250499994,0.12471465
807,764838.1709,51445.90771,0,0.253399998,0.130043477
808,764890.889,52662.0382,0,0.27700001,0.148306131
809,763538.8752,52883.80852,0,0.317299992,0.233704671
810,765893.9717,53878.01594,0,0.180199996,0.073949598
811,766070.1051,53886.29446,0,0.196400002,0.08356224
812,765177.5254,52645.7859,0,0.231399998,0.131388932
813,766149.6285,52994.1972,0,0.195199996,0.080533221
814,765328.0238,53073.45034,0,0.177300006,0.056134026
815,763546.3912,52888.44326,0,0.363099992,0.214723021
816,763999.9744,52235.71879,0,0.261900008,0.170094728
817,766052.9692,53885.98293,0,0.1734,0.066491991
818,765176.812,53139.70741,0,0.231000006,0.099042565
819,766467.9707,52978.28079,0,0.290800005,0.147094384
820,764982.8359,52599.37259,0,0.334600002,0.150256515
821,766034.6531,53881.61288,0,0.170699999,0.062916391
822,765343.3759,53057.91445,0,0.236599997,0.073916167
823,764945.4798,52620.36644,0,0.228799999,0.110749371
824,763756.8622,52562.90988,0,0.159600005,0.046668101
825,766163.8388,53018.60847,0,0.180800006,0.096039839
826,765996.6378,53867.17756,0,0.259799987,0.109291337
827,765847.5764,53820.3437,0,0.195999995,0.08966285
828,766490.7067,52978.49292,0,0.304800004,0.127784178
829,766146.8219,53008.21094,0,0.226699993,0.110501923
830,766060.3165,53865.84751,0,0.249699995,0.106392808
831,765905.7283,53851.47591,0,0.224999994,0.099908754
